date,year,month,segment_label,origin_zone,destination,destination_continent,passengers,direct_flights,passengers_last_year,direct_flights_last_year,passengers_yoy_pct,direct_flights_yoy_pct,rolling_3m_passengers,rolling_gap_pct,alert_level,alert_reason
2023-05-01,2023,5,International,Metropole,Amérique_Autre,Amérique,4316,24,2090.0,15.0,106.50717703349282,60.0,3957.0,9.072529694212788,normal,Hausse marquee vs N-1
2023-05-01,2023,5,International,Outre-mer,Amérique_Autre,Amérique,7029,733,4512.0,757.0,55.784574468085104,-3.1704095112285335,7017.0,0.17101325352714836,normal,Hausse marquee vs N-1
2023-06-01,2023,6,International,Metropole,Amérique_Autre,Amérique,6842,44,2683.0,24.0,155.01304509877002,83.33333333333334,4754.666666666667,43.900729108244526,normal,Hausse marquee vs N-1
2023-06-01,2023,6,International,Outre-mer,Amérique_Autre,Amérique,6500,710,4613.0,765.0,40.9061348363321,-7.18954248366013,7064.0,-7.984144960362401,normal,Hausse marquee vs N-1
2023-07-01,2023,7,International,Metropole,Amérique_Autre,Amérique,4466,27,5061.0,26.0,-11.756569847856154,3.8461538461538463,5208.0,-14.24731182795699,normal,RAS
2023-07-01,2023,7,International,Outre-mer,Amérique_Autre,Amérique,4072,513,3230.0,710.0,26.06811145510836,-27.74647887323944,5867.0,-30.594852565195158,normal,Hausse marquee vs N-1
2023-08-01,2023,8,International,Metropole,Amérique_Autre,Amérique,5525,31,5058.0,26.0,9.232898378805853,19.230769230769234,5611.0,-1.5327036178934237,normal,RAS
2023-08-01,2023,8,International,Outre-mer,Amérique_Autre,Amérique,2865,460,3866.0,708.0,-25.89239524055872,-35.02824858757062,4479.0,-36.03482920294709,normal,Baisse marquee vs N-1
2023-09-01,2023,9,International,Metropole,Amérique_Autre,Amérique,5256,30,2389.0,11.0,120.00837170364169,172.72727272727272,5082.333333333333,3.417065652259467,normal,Hausse marquee vs N-1
2023-09-01,2023,9,International,Outre-mer,Amérique_Autre,Amérique,7599,597,11251.0,1118.0,-32.45933694782686,-46.601073345259394,4845.333333333333,56.83131535498075,normal,Baisse marquee vs N-1
2023-10-01,2023,10,International,Metropole,Amérique_Autre,Amérique,2485,15,1989.0,22.0,24.937154348919055,-31.818181818181817,4422.0,-43.80370872908186,normal,Sous le rythme recent
2023-10-01,2023,10,International,Outre-mer,Amérique_Autre,Amérique,8969,927,4099.0,524.0,118.80946572334716,76.90839694656488,6477.666666666667,38.46035094941593,normal,Hausse marquee vs N-1
2023-11-01,2023,11,International,Metropole,Amérique_Autre,Amérique,2739,27,3822.0,32.0,-28.335949764521196,-15.625,3493.3333333333335,-21.593511450381683,normal,Baisse marquee vs N-1
2023-11-01,2023,11,International,Outre-mer,Amérique_Autre,Amérique,5126,354,4578.0,794.0,11.970292704237659,-55.41561712846348,7231.333333333333,-29.11404074859408,normal,Sous le rythme recent
2023-12-01,2023,12,International,Metropole,Amérique_Autre,Amérique,3574,29,3836.0,27.0,-6.830031282586027,7.4074074074074066,2932.6666666666665,21.868606501477615,normal,Au-dessus du rythme recent
2023-12-01,2023,12,International,Outre-mer,Amérique_Autre,Amérique,8949,610,7811.0,938.0,14.569197285878888,-34.9680170575693,7681.333333333333,16.50321124804722,normal,RAS
2024-01-01,2024,1,International,Metropole,Amérique_Autre,Amérique,4643,37,3907.0,28.0,18.83798310724341,32.142857142857146,3652.0,27.135815991237678,normal,Au-dessus du rythme recent
2024-01-01,2024,1,International,Outre-mer,Amérique_Autre,Amérique,8313,680,6422.0,901.0,29.445655559015883,-24.528301886792452,7462.666666666667,11.394497051992133,normal,Hausse marquee vs N-1
2024-02-01,2024,2,International,Metropole,Amérique_Autre,Amérique,3351,25,3578.0,20.0,-6.344326439351593,25.0,3856.0,-13.096473029045644,normal,RAS
2024-02-01,2024,2,International,Outre-mer,Amérique_Autre,Amérique,7585,536,6441.0,732.0,17.76121720229778,-26.775956284153008,8282.333333333334,-8.419527508351116,normal,RAS
2024-03-01,2024,3,International,Metropole,Amérique_Autre,Amérique,2538,23,4449.0,28.0,-42.95347269049225,-17.857142857142858,3510.6666666666665,-27.706038739080892,normal,Baisse marquee vs N-1
2024-03-01,2024,3,International,Outre-mer,Amérique_Autre,Amérique,8223,656,6359.0,856.0,29.312785029092623,-23.364485981308412,8040.333333333333,2.271879275320264,normal,Hausse marquee vs N-1
2024-04-01,2024,4,International,Metropole,Amérique_Autre,Amérique,1738,13,3106.0,24.0,-44.043786220218934,-45.83333333333333,2542.3333333333335,-31.637603251606137,normal,Baisse marquee vs N-1
2024-04-01,2024,4,International,Outre-mer,Amérique_Autre,Amérique,5669,548,7663.0,888.0,-26.02114054547827,-38.288288288288285,7159.0,-20.81296270428831,normal,Baisse marquee vs N-1
2024-05-01,2024,5,International,Metropole,Amérique_Autre,Amérique,1537,15,4316.0,24.0,-64.38832252085264,-37.5,1937.6666666666667,-20.677791157749876,normal,Baisse marquee vs N-1
2024-05-01,2024,5,International,Outre-mer,Amérique_Autre,Amérique,5832,497,7029.0,733.0,-17.02944942381562,-32.196452933151434,6574.666666666667,-11.295883187994326,normal,RAS
2024-06-01,2024,6,International,Metropole,Amérique_Autre,Amérique,749,18,6842.0,44.0,-89.05290850628471,-59.09090909090909,1341.3333333333333,-44.160039761431406,normal,Baisse marquee vs N-1
2024-06-01,2024,6,International,Outre-mer,Amérique_Autre,Amérique,5015,418,6500.0,710.0,-22.846153846153847,-41.12676056338028,5505.333333333333,-8.906514894647609,normal,RAS
2024-07-01,2024,7,International,Metropole,Amérique_Autre,Amérique,2747,27,4466.0,27.0,-38.490819525302285,0.0,1677.6666666666667,63.73932048480031,normal,Baisse marquee vs N-1
2024-07-01,2024,7,International,Outre-mer,Amérique_Autre,Amérique,3100,383,4072.0,513.0,-23.87033398821218,-25.341130604288498,4649.0,-33.318993331899335,normal,Sous le rythme recent
2024-08-01,2024,8,International,Metropole,Amérique_Autre,Amérique,2564,24,5525.0,31.0,-53.592760180995484,-22.58064516129032,2020.0,26.930693069306933,normal,Baisse marquee vs N-1
2024-08-01,2024,8,International,Outre-mer,Amérique_Autre,Amérique,3473,265,2865.0,460.0,21.221640488656195,-42.391304347826086,3862.6666666666665,-10.08802209181912,normal,RAS
2024-09-01,2024,9,International,Metropole,Amérique_Autre,Amérique,1959,12,5256.0,30.0,-62.7283105022831,-60.0,2423.3333333333335,-19.16093535075654,normal,Baisse marquee vs N-1
2024-09-01,2024,9,International,Outre-mer,Amérique_Autre,Amérique,7706,671,7599.0,597.0,1.408080010527701,12.39530988274707,4759.666666666667,61.902093984172545,normal,Au-dessus du rythme recent
2024-10-01,2024,10,International,Metropole,Amérique_Autre,Amérique,2038,15,2485.0,15.0,-17.987927565392354,0.0,2187.0,-6.812985825331504,normal,RAS
2024-10-01,2024,10,International,Outre-mer,Amérique_Autre,Amérique,9169,1068,8969.0,927.0,2.229902999219534,15.210355987055015,6782.666666666667,35.18281895026538,normal,Au-dessus du rythme recent
2024-11-01,2024,11,International,Metropole,Amérique_Autre,Amérique,2841,22,2739.0,27.0,3.723986856516977,-18.51851851851852,2279.3333333333335,24.64170810178414,normal,Au-dessus du rythme recent
2024-11-01,2024,11,International,Outre-mer,Amérique_Autre,Amérique,6214,511,5126.0,354.0,21.225126804525946,44.35028248587571,7696.333333333333,-19.260253800511062,normal,RAS
2024-12-01,2024,12,International,Metropole,Amérique_Autre,Amérique,2176,27,3574.0,29.0,-39.1158365976497,-6.896551724137931,2351.6666666666665,-7.4698795180722835,normal,Baisse marquee vs N-1
2024-12-01,2024,12,International,Outre-mer,Amérique_Autre,Amérique,9520,883,8949.0,610.0,6.380601184489887,44.75409836065574,8301.0,14.684977713528491,normal,RAS
2019-01-01,2019,1,International,Metropole,Angola,Afrique,5139,25,,,,,,,normal,RAS
2019-02-01,2019,2,International,Metropole,Angola,Afrique,4416,26,,,,,,,normal,RAS
2019-03-01,2019,3,International,Metropole,Angola,Afrique,4277,26,,,,,4610.666666666667,-7.236842105263164,normal,RAS
2019-04-01,2019,4,International,Metropole,Angola,Afrique,4705,25,,,,,4466.0,5.35154500671742,normal,RAS
2019-05-01,2019,5,International,Metropole,Angola,Afrique,5670,29,,,,,4884.0,16.093366093366093,normal,RAS
2019-06-01,2019,6,International,Metropole,Angola,Afrique,4820,27,,,,,5065.0,-4.8371174728529125,normal,RAS
2019-07-01,2019,7,International,Metropole,Angola,Afrique,6401,29,,,,,5630.333333333333,13.6877627138713,normal,RAS
2019-08-01,2019,8,International,Metropole,Angola,Afrique,6406,27,,,,,5875.666666666667,9.025926136041294,normal,RAS
2019-09-01,2019,9,International,Metropole,Angola,Afrique,5521,27,,,,,6109.333333333333,-9.630074203404622,normal,RAS
2019-10-01,2019,10,International,Metropole,Angola,Afrique,5305,27,,,,,5744.0,-7.64275766016713,normal,RAS
2019-11-01,2019,11,International,Metropole,Angola,Afrique,4771,27,,,,,5199.0,-8.232352375456818,normal,RAS
2019-12-01,2019,12,International,Metropole,Angola,Afrique,4331,25,,,,,4802.333333333333,-9.814673422641766,normal,RAS
2020-01-01,2020,1,International,Metropole,Angola,Afrique,5669,27,5139.0,25.0,10.313290523448142,8.0,4923.666666666667,15.137769954640842,normal,RAS
2020-02-01,2020,2,International,Metropole,Angola,Afrique,4324,25,4416.0,26.0,-2.083333333333333,-3.8461538461538463,4774.666666666667,-9.438704272549572,normal,RAS
2021-04-01,2021,4,International,Metropole,Angola,Afrique,4112,19,4277.0,26.0,-3.857844283376198,-26.923076923076923,4701.666666666667,-12.541651896490613,normal,RAS
2021-05-01,2021,5,International,Metropole,Angola,Afrique,4003,22,4705.0,25.0,-14.920297555791711,-12.0,4146.333333333333,-3.4568695232735682,normal,RAS
2021-06-01,2021,6,International,Metropole,Angola,Afrique,3633,18,5670.0,29.0,-35.92592592592593,-37.93103448275862,3916.0,-7.226762002042901,normal,Baisse marquee vs N-1
2021-07-01,2021,7,International,Metropole,Angola,Afrique,4166,19,4820.0,27.0,-13.568464730290456,-29.629629629629626,3934.0,5.8973055414336555,normal,RAS
2021-08-01,2021,8,International,Metropole,Angola,Afrique,4120,17,6401.0,29.0,-35.63505702234026,-41.37931034482759,3973.0,3.699974830103197,normal,Baisse marquee vs N-1
2021-09-01,2021,9,International,Metropole,Angola,Afrique,4139,18,6406.0,27.0,-35.38869809553544,-33.33333333333333,4141.666666666667,-0.06438631790745199,normal,Baisse marquee vs N-1
2021-10-01,2021,10,International,Metropole,Angola,Afrique,4065,23,5521.0,27.0,-26.372034051802213,-14.814814814814813,4108.0,-1.0467380720545278,normal,Baisse marquee vs N-1
2021-11-01,2021,11,International,Metropole,Angola,Afrique,4306,25,5305.0,27.0,-18.83129123468426,-7.4074074074074066,4170.0,3.261390887290168,normal,RAS
2021-12-01,2021,12,International,Metropole,Angola,Afrique,5208,30,4771.0,27.0,9.159505344791448,11.11111111111111,4526.333333333333,15.060019147212616,normal,RAS
2022-01-01,2022,1,International,Metropole,Angola,Afrique,4852,27,4331.0,25.0,12.029554375432925,8.0,4788.666666666667,1.3225671724905965,normal,RAS
2022-03-01,2022,3,International,Metropole,Angola,Afrique,4529,30,5669.0,27.0,-20.109366731345915,11.11111111111111,4863.0,-6.868188361093974,normal,RAS
2022-04-01,2022,4,International,Metropole,Angola,Afrique,5131,29,4324.0,25.0,18.66327474560592,16.0,4837.333333333333,6.070837927232642,normal,RAS
2022-05-01,2022,5,International,Metropole,Angola,Afrique,4438,26,4112.0,19.0,7.928015564202334,36.84210526315789,4699.333333333333,-5.561072492552129,normal,RAS
2022-06-01,2022,6,International,Metropole,Angola,Afrique,4490,30,4003.0,22.0,12.16587559330502,36.36363636363637,4686.333333333333,-4.189487161249016,normal,RAS
2022-07-01,2022,7,International,Metropole,Angola,Afrique,4993,28,3633.0,18.0,37.43462703000275,55.55555555555556,4640.333333333333,7.600028733567998,normal,Hausse marquee vs N-1
2022-08-01,2022,8,International,Metropole,Angola,Afrique,5354,29,4166.0,19.0,28.516562650024003,52.63157894736842,4945.666666666667,8.25638606187234,normal,Hausse marquee vs N-1
2022-09-01,2022,9,International,Metropole,Angola,Afrique,4979,29,4120.0,17.0,20.849514563106798,70.58823529411765,5108.666666666667,-2.538170429335775,normal,RAS
2022-10-01,2022,10,International,Metropole,Angola,Afrique,4444,25,4139.0,18.0,7.3689296931626,38.88888888888889,4925.666666666667,-9.778710157677477,normal,RAS
2022-11-01,2022,11,International,Metropole,Angola,Afrique,4880,42,4065.0,23.0,20.04920049200492,82.6086956521739,4767.666666666667,2.3561490596378314,normal,RAS
2022-12-01,2022,12,International,Metropole,Angola,Afrique,5013,36,4306.0,25.0,16.41895030190432,44.0,4779.0,4.8964218455743875,normal,RAS
2023-01-01,2023,1,International,Metropole,Angola,Afrique,4914,34,5208.0,30.0,-5.64516129032258,13.333333333333334,4935.666666666667,-0.43898156277436956,normal,RAS
2023-03-01,2023,3,International,Metropole,Angola,Afrique,5032,36,4852.0,27.0,3.709810387469085,33.33333333333333,4986.333333333333,0.9158366200949323,normal,RAS
2023-07-01,2023,7,International,Metropole,Angola,Afrique,5099,40,4529.0,30.0,12.585559726208876,33.33333333333333,5015.0,1.6749750747756729,normal,RAS
2023-08-01,2023,8,International,Metropole,Angola,Afrique,4949,35,5131.0,29.0,-3.547066848567531,20.689655172413794,5026.666666666667,-1.5450928381962925,normal,RAS
2023-09-01,2023,9,International,Metropole,Angola,Afrique,4757,43,4438.0,26.0,7.187922487607031,65.38461538461539,4935.0,-3.6068895643363725,normal,RAS
2023-11-01,2023,11,International,Metropole,Angola,Afrique,3730,44,4490.0,30.0,-16.926503340757236,46.666666666666664,4478.666666666667,-16.716284608514446,normal,RAS
2024-01-01,2024,1,International,Metropole,Angola,Afrique,3890,45,4993.0,28.0,-22.090927298217505,60.71428571428571,4125.666666666667,-5.7122081279793235,normal,RAS
2024-04-01,2024,4,International,Metropole,Angola,Afrique,5745,42,5354.0,29.0,7.30295106462458,44.827586206896555,4455.0,28.95622895622896,normal,Au-dessus du rythme recent
2024-05-01,2024,5,International,Metropole,Angola,Afrique,5811,42,4979.0,29.0,16.710182767624023,44.827586206896555,5148.666666666667,12.864171953903917,normal,RAS
2024-06-01,2024,6,International,Metropole,Angola,Afrique,4714,44,4444.0,25.0,6.075607560756076,76.0,5423.333333333333,-13.079287031346032,normal,RAS
2024-07-01,2024,7,International,Metropole,Angola,Afrique,4529,44,4880.0,42.0,-7.192622950819672,4.761904761904762,5018.0,-9.744918294141092,normal,RAS
2024-10-01,2024,10,International,Metropole,Angola,Afrique,4457,43,5013.0,36.0,-11.09116297626172,19.444444444444446,4566.666666666667,-2.4014598540146053,normal,RAS
2024-12-01,2024,12,International,Metropole,Angola,Afrique,4212,44,4914.0,34.0,-14.285714285714285,29.411764705882355,4399.333333333333,-4.258220942567049,normal,RAS
2019-01-01,2019,1,International,Metropole,Arabie Saoudite,Asie,25798,181,,,,,,,normal,RAS
2019-02-01,2019,2,International,Metropole,Arabie Saoudite,Asie,20646,142,,,,,,,normal,RAS
2019-03-01,2019,3,International,Metropole,Arabie Saoudite,Asie,23399,158,,,,,23281.0,0.5068510802800568,normal,RAS
2019-04-01,2019,4,International,Metropole,Arabie Saoudite,Asie,25702,144,,,,,23249.0,10.550991440492064,normal,RAS
2019-05-01,2019,5,International,Metropole,Arabie Saoudite,Asie,18196,120,,,,,22432.333333333332,-18.88494286520944,normal,RAS
2019-06-01,2019,6,International,Metropole,Arabie Saoudite,Asie,23870,160,,,,,22589.333333333332,5.6693424625191895,normal,RAS
2019-07-01,2019,7,International,Metropole,Arabie Saoudite,Asie,29547,171,,,,,23871.0,23.777805705667966,watch,Au-dessus du rythme recent
2019-08-01,2019,8,International,Metropole,Arabie Saoudite,Asie,41862,238,,,,,31759.666666666668,31.808688168431654,watch,Au-dessus du rythme recent
2019-09-01,2019,9,International,Metropole,Arabie Saoudite,Asie,23444,169,,,,,31617.666666666668,-25.851580867236674,watch,Sous le rythme recent
2019-10-01,2019,10,International,Metropole,Arabie Saoudite,Asie,17241,146,,,,,27515.666666666668,-37.341151101796555,normal,Sous le rythme recent
2019-11-01,2019,11,International,Metropole,Arabie Saoudite,Asie,16003,115,,,,,18896.0,-15.310118543607112,normal,RAS
2019-12-01,2019,12,International,Metropole,Arabie Saoudite,Asie,22747,140,,,,,18663.666666666668,21.878516190101973,watch,Au-dessus du rythme recent
2020-01-01,2020,1,International,Metropole,Arabie Saoudite,Asie,25660,169,25798.0,181.0,-0.5349251879990696,-6.629834254143646,21470.0,19.51560316721006,normal,RAS
2020-02-01,2020,2,International,Metropole,Arabie Saoudite,Asie,21832,146,20646.0,142.0,5.7444541315509055,2.8169014084507045,23413.0,-6.75265877931064,normal,RAS
2020-03-01,2020,3,International,Metropole,Arabie Saoudite,Asie,6531,61,23399.0,158.0,-72.08855079276893,-61.39240506329114,18007.666666666668,-63.732114099550195,normal,Baisse marquee vs N-1
2020-10-01,2020,10,International,Metropole,Arabie Saoudite,Asie,2445,31,25702.0,144.0,-90.48712162477628,-78.47222222222221,10269.333333333334,-76.19124902622696,normal,Baisse marquee vs N-1
2020-11-01,2020,11,International,Metropole,Arabie Saoudite,Asie,1459,30,18196.0,120.0,-91.98175423169927,-75.0,3478.3333333333335,-58.05462386200288,normal,Baisse marquee vs N-1
2020-12-01,2020,12,International,Metropole,Arabie Saoudite,Asie,3576,41,23870.0,160.0,-85.0188521156263,-74.375,2493.3333333333335,43.42245989304812,normal,Baisse marquee vs N-1
2021-01-01,2021,1,International,Metropole,Arabie Saoudite,Asie,3751,49,29547.0,171.0,-87.30497173993975,-71.34502923976608,2928.6666666666665,28.07876166628728,normal,Baisse marquee vs N-1
2021-02-01,2021,2,International,Metropole,Arabie Saoudite,Asie,765,30,41862.0,238.0,-98.17256700587646,-87.39495798319328,2697.3333333333335,-71.63865546218487,normal,Baisse marquee vs N-1
2021-03-01,2021,3,International,Metropole,Arabie Saoudite,Asie,622,29,23444.0,169.0,-97.3468691349599,-82.84023668639054,1712.6666666666667,-63.68236667964189,normal,Baisse marquee vs N-1
2021-04-01,2021,4,International,Metropole,Arabie Saoudite,Asie,759,38,17241.0,146.0,-95.5977031494693,-73.97260273972603,715.3333333333334,6.104380242311271,normal,Baisse marquee vs N-1
2021-06-01,2021,6,International,Metropole,Arabie Saoudite,Asie,2706,45,16003.0,115.0,-83.09067049928139,-60.86956521739131,1362.3333333333333,98.62980181061904,normal,Baisse marquee vs N-1
2021-07-01,2021,7,International,Metropole,Arabie Saoudite,Asie,8724,84,22747.0,140.0,-61.64768980524904,-40.0,4063.0,114.71818853064238,normal,Baisse marquee vs N-1
2021-08-01,2021,8,International,Metropole,Arabie Saoudite,Asie,14400,106,25660.0,169.0,-43.88152766952455,-37.278106508875744,8610.0,67.24738675958189,normal,Baisse marquee vs N-1
2021-09-01,2021,9,International,Metropole,Arabie Saoudite,Asie,14113,109,21832.0,146.0,-35.35635764016123,-25.34246575342466,12412.333333333334,13.701426001020483,normal,Baisse marquee vs N-1
2021-10-01,2021,10,International,Metropole,Arabie Saoudite,Asie,12161,102,6531.0,61.0,86.20425662226306,67.21311475409836,13558.0,-10.303879628263756,normal,Hausse marquee vs N-1
2021-11-01,2021,11,International,Metropole,Arabie Saoudite,Asie,16841,149,2445.0,31.0,588.7934560327199,380.6451612903226,14371.666666666666,17.181955235996757,normal,Hausse marquee vs N-1
2021-12-01,2021,12,International,Metropole,Arabie Saoudite,Asie,21499,168,1459.0,30.0,1373.543522960932,459.99999999999994,16833.666666666668,27.71430268707549,watch,Hausse marquee vs N-1
2022-01-01,2022,1,International,Metropole,Arabie Saoudite,Asie,15546,167,3576.0,41.0,334.7315436241611,307.3170731707317,17962.0,-13.450617971272688,normal,Hausse marquee vs N-1
2022-02-01,2022,2,International,Metropole,Arabie Saoudite,Asie,12992,140,3751.0,49.0,246.36097040789124,185.71428571428572,16679.0,-22.105641825049464,normal,Hausse marquee vs N-1
2022-03-01,2022,3,International,Metropole,Arabie Saoudite,Asie,20259,186,765.0,30.0,2548.235294117647,520.0,16265.666666666666,24.550689591573256,watch,Hausse marquee vs N-1
2022-04-01,2022,4,International,Metropole,Arabie Saoudite,Asie,18537,122,622.0,29.0,2880.225080385852,320.6896551724138,17262.666666666668,7.382019000540659,normal,Hausse marquee vs N-1
2022-05-01,2022,5,International,Metropole,Arabie Saoudite,Asie,25250,169,759.0,38.0,3226.7457180500655,344.7368421052631,21348.666666666668,18.274365299940662,watch,Hausse marquee vs N-1
2022-06-01,2022,6,International,Metropole,Arabie Saoudite,Asie,20812,149,2706.0,45.0,669.1056910569106,231.1111111111111,21533.0,-3.3483490456508616,watch,Hausse marquee vs N-1
2022-07-01,2022,7,International,Metropole,Arabie Saoudite,Asie,30450,191,8724.0,84.0,249.03713892709766,127.38095238095238,25504.0,19.393036386449182,watch,Hausse marquee vs N-1
2022-08-01,2022,8,International,Metropole,Arabie Saoudite,Asie,35254,169,14400.0,106.0,144.81944444444443,59.43396226415094,28838.666666666668,22.245596190300056,watch,Hausse marquee vs N-1
2022-09-01,2022,9,International,Metropole,Arabie Saoudite,Asie,28341,184,14113.0,109.0,100.81485155530363,68.80733944954129,31348.333333333332,-9.593279812855544,watch,Hausse marquee vs N-1
2022-10-01,2022,10,International,Metropole,Arabie Saoudite,Asie,27754,162,12161.0,102.0,128.22136337472247,58.82352941176471,30449.666666666668,-8.852861005593935,watch,Hausse marquee vs N-1
2022-11-01,2022,11,International,Metropole,Arabie Saoudite,Asie,25707,167,16841.0,149.0,52.64532984977139,12.080536912751679,27267.333333333332,-5.722353976675382,watch,Hausse marquee vs N-1
2022-12-01,2022,12,International,Metropole,Arabie Saoudite,Asie,32173,194,21499.0,168.0,49.64882087538955,15.476190476190476,28544.666666666668,12.711072704766794,watch,Hausse marquee vs N-1
2023-01-01,2023,1,International,Metropole,Arabie Saoudite,Asie,33883,203,15546.0,167.0,117.95317123375789,21.55688622754491,30587.666666666668,10.773405403049155,watch,Hausse marquee vs N-1
2023-02-01,2023,2,International,Metropole,Arabie Saoudite,Asie,31831,177,12992.0,140.0,145.00461822660097,26.42857142857143,32629.0,-2.4456771583560637,watch,Hausse marquee vs N-1
2023-03-01,2023,3,International,Metropole,Arabie Saoudite,Asie,32294,221,20259.0,186.0,59.405696233772645,18.817204301075268,32669.333333333332,-1.1488858052403847,watch,Hausse marquee vs N-1
2023-04-01,2023,4,International,Metropole,Arabie Saoudite,Asie,26827,167,18537.0,122.0,44.72136807466149,36.885245901639344,30317.333333333332,-11.512666021637784,watch,Hausse marquee vs N-1
2023-05-01,2023,5,International,Metropole,Arabie Saoudite,Asie,23333,174,25250.0,169.0,-7.592079207920792,2.9585798816568047,27484.666666666668,-15.105392097411894,normal,RAS
2023-06-01,2023,6,International,Metropole,Arabie Saoudite,Asie,25572,220,20812.0,149.0,22.87142033442245,47.651006711409394,25244.0,1.2993186499762321,normal,RAS
2023-07-01,2023,7,International,Metropole,Arabie Saoudite,Asie,31977,201,30450.0,191.0,5.014778325123153,5.2356020942408374,26960.666666666668,18.6061175539675,normal,RAS
2023-08-01,2023,8,International,Metropole,Arabie Saoudite,Asie,37704,225,35254.0,169.0,6.949566006694276,33.13609467455622,31751.0,18.749015779030582,normal,RAS
2023-09-01,2023,9,International,Metropole,Arabie Saoudite,Asie,29594,231,28341.0,184.0,4.421156628206485,25.543478260869566,33091.666666666664,-10.569629816167206,normal,RAS
2023-10-01,2023,10,International,Metropole,Arabie Saoudite,Asie,32971,207,27754.0,162.0,18.797290480651437,27.77777777777778,33423.0,-1.3523621458277233,normal,RAS
2023-11-01,2023,11,International,Metropole,Arabie Saoudite,Asie,33148,207,25707.0,167.0,28.945423425526123,23.952095808383234,31904.333333333332,3.8981120641919107,watch,Hausse marquee vs N-1
2023-12-01,2023,12,International,Metropole,Arabie Saoudite,Asie,34162,178,32173.0,194.0,6.1822024679078735,-8.24742268041237,33427.0,2.1988213121129627,normal,RAS
2024-01-01,2024,1,International,Metropole,Arabie Saoudite,Asie,33637,194,33883.0,203.0,-0.726027801552401,-4.433497536945813,33649.0,-0.03566227822520729,normal,RAS
2024-02-01,2024,2,International,Metropole,Arabie Saoudite,Asie,35094,207,31831.0,177.0,10.251013163268512,16.94915254237288,34297.666666666664,2.321829473336386,normal,RAS
2024-03-01,2024,3,International,Metropole,Arabie Saoudite,Asie,30574,204,32294.0,221.0,-5.326066761627547,-7.6923076923076925,33101.666666666664,-7.6360706913045595,normal,RAS
2024-04-01,2024,4,International,Metropole,Arabie Saoudite,Asie,35331,183,26827.0,167.0,31.699407313527416,9.580838323353294,33666.333333333336,4.944603411914962,watch,Hausse marquee vs N-1
2024-05-01,2024,5,International,Metropole,Arabie Saoudite,Asie,30702,191,23333.0,174.0,31.581879741139158,9.770114942528735,32202.333333333332,-4.659082675168462,watch,Hausse marquee vs N-1
2024-06-01,2024,6,International,Metropole,Arabie Saoudite,Asie,29921,197,25572.0,220.0,17.006882527764745,-10.454545454545453,31984.666666666668,-6.45204994059654,normal,RAS
2024-07-01,2024,7,International,Metropole,Arabie Saoudite,Asie,32604,189,31977.0,201.0,1.9607843137254901,-5.970149253731343,31075.666666666668,4.918103124631272,normal,RAS
2024-08-01,2024,8,International,Metropole,Arabie Saoudite,Asie,37401,205,37704.0,225.0,-0.8036282622533417,-8.88888888888889,33308.666666666664,12.286091707863827,normal,RAS
2024-09-01,2024,9,International,Metropole,Arabie Saoudite,Asie,34879,207,29594.0,231.0,17.85834966547273,-10.38961038961039,34961.333333333336,-0.23549826474963506,normal,RAS
2024-10-01,2024,10,International,Metropole,Arabie Saoudite,Asie,39258,196,32971.0,207.0,19.06827211792181,-5.314009661835748,37179.333333333336,5.590919686564214,normal,RAS
2024-11-01,2024,11,International,Metropole,Arabie Saoudite,Asie,39259,187,33148.0,207.0,18.4355013877157,-9.66183574879227,37798.666666666664,3.8634519736145965,normal,RAS
2024-12-01,2024,12,International,Metropole,Arabie Saoudite,Asie,45847,225,34162.0,178.0,34.20467185761958,26.40449438202247,41454.666666666664,10.59550995464926,watch,Hausse marquee vs N-1
2019-01-01,2019,1,International,Metropole,Argentine,Amérique,16802,62,,,,,,,normal,RAS
2019-02-01,2019,2,International,Metropole,Argentine,Amérique,14833,56,,,,,,,normal,RAS
2019-03-01,2019,3,International,Metropole,Argentine,Amérique,15924,62,,,,,15853.0,0.447864757459156,normal,RAS
2019-04-01,2019,4,International,Metropole,Argentine,Amérique,15745,58,,,,,15500.666666666666,1.5762762891918667,normal,RAS
2019-05-01,2019,5,International,Metropole,Argentine,Amérique,15882,59,,,,,15850.333333333334,0.19978549347016505,normal,RAS
2019-06-01,2019,6,International,Metropole,Argentine,Amérique,17208,61,,,,,16278.333333333334,5.71106788164226,normal,RAS
2019-07-01,2019,7,International,Metropole,Argentine,Amérique,16978,62,,,,,16689.333333333332,1.7296476791563549,normal,RAS
2019-08-01,2019,8,International,Metropole,Argentine,Amérique,17966,62,,,,,17384.0,3.3479061205706393,normal,RAS
2019-09-01,2019,9,International,Metropole,Argentine,Amérique,17091,60,,,,,17345.0,-1.4643989622369558,normal,RAS
2019-10-01,2019,10,International,Metropole,Argentine,Amérique,15643,62,,,,,16900.0,-7.437869822485207,normal,RAS
2019-11-01,2019,11,International,Metropole,Argentine,Amérique,15816,60,,,,,16183.333333333334,-2.269824922760045,normal,RAS
2019-12-01,2019,12,International,Metropole,Argentine,Amérique,16274,61,,,,,15911.0,2.2814405128527433,normal,RAS
2020-01-01,2020,1,International,Metropole,Argentine,Amérique,16102,60,16802.0,62.0,-4.166170693965005,-3.225806451612903,16064.0,0.23655378486055778,normal,RAS
2020-02-01,2020,2,International,Metropole,Argentine,Amérique,15810,59,14833.0,56.0,6.586664868873458,5.357142857142857,16062.0,-1.5689204333208817,normal,RAS
